No,Price,Area,Bedrooms,WCs,Floors,Price_per_sqm,District_encoded,Month
33,2.665433945742309,-0.10844376565095587,0.6834304680931114,1.3387563962088005,4.0,0.25,-2.528912852706628,-1.4286621270759898
34,-0.8236865119434562,-0.9900508864888039,0.19019224431317971,-0.20917503719292138,3.0,0.13,-2.528912852706628,-1.4286621270759898
35,-0.3293944471046395,-1.115994760894211,-0.303045979466752,0.3068021072743192,4.0,0.23,-2.528912852706628,-1.4286621270759898
36,0.25212562917632136,0.042688883635532374,-0.7962842032466837,-0.725152181660162,2.0,0.11,-2.528912852706628,-1.7516630151557517
37,2.723585953370405,0.29457663244634613,1.1766686918730431,1.3387563962088005,,0.2,-2.3621321735319283,1.8013467537216297
38,2.665433945742309,0.29457663244634613,0.19019224431317971,0.3068021072743192,4.0,0.2,-2.3621321735319283,1.8013467537216297
39,2.287445896159684,0.06787765851661375,0.19019224431317971,0.3068021072743192,,0.2,-2.3621321735319283,1.8013467537216297
40,2.723585953370405,0.29457663244634613,0.19019224431317971,0.3068021072743192,4.0,0.2,-2.3621321735319283,1.8013467537216297
41,0.6010376749448977,-0.3603315144617696,-1.2895224270266155,-1.2411293261274026,,0.16,-2.3621321735319283,1.4783458656418678
42,3.159726010581126,0.29457663244634613,0.19019224431317971,0.3068021072743192,3.0,0.22,-2.3621321735319283,1.4783458656418678
43,2.8689659724406456,0.29457663244634613,0.19019224431317971,0.3068021072743192,3.0,0.21,-2.3621321735319283,1.4783458656418678
44,2.723585953370405,0.29457663244634613,0.19019224431317971,0.3068021072743192,3.0,0.2,-2.3621321735319283,1.4783458656418678
45,3.0143459915108854,0.29457663244634613,0.6834304680931114,0.8227792517415599,4.0,0.21,-2.3621321735319283,1.4783458656418678
46,0.25212562917632136,-0.5618417135104206,-0.7962842032466837,-1.2411293261274026,2.0,0.16,-2.3621321735319283,1.4783458656418678
47,2.723585953370405,0.29457663244634613,0.19019224431317971,0.8227792517415599,3.0,0.2,-2.3621321735319283,1.4783458656418678
48,0.9499497207134745,-0.18401009029419998,-0.7962842032466837,-1.2411293261274026,,0.16,-2.3621321735319283,1.4783458656418678
49,0.8336457054572822,-0.43589783910501373,1.1766686918730431,1.8547335406760412,5.0,0.19,-2.3621321735319283,1.4783458656418678
50,0.25212562917632136,-0.5618417135104206,-0.7962842032466837,-1.2411293261274026,,0.16,-2.3621321735319283,1.4783458656418678
51,0.9208737168994265,-0.20919886517528136,-0.7962842032466837,-1.2411293261274026,,0.16,-2.3621321735319283,1.4783458656418678
52,3.159726010581126,1.9822245494787982,0.19019224431317971,-0.20917503719292138,,0.12,-2.3621321735319283,1.4783458656418678
53,0.659189682572994,-0.20919886517528136,-0.7962842032466837,-0.725152181660162,,0.15,-2.3621321735319283,1.4783458656418678
54,-0.07352561354101675,-0.23438764005636273,-0.303045979466752,-0.20917503719292138,3.0,0.11,-2.3621321735319283,1.4783458656418678
55,0.048593602477985,0.6975970305436481,0.6834304680931114,0.8227792517415599,3.0,0.07,-2.3621321735319283,1.4783458656418678
56,0.25212562917632136,0.16863275804093925,0.19019224431317971,0.8227792517415599,5.0,0.1,-2.3621321735319283,1.4783458656418678
57,0.07766960629203319,-0.20919886517528136,-0.303045979466752,0.3068021072743192,3.0,0.12,-2.3621321735319283,1.4783458656418678
58,0.9790257245275223,-0.43589783910501373,1.6699069156529749,1.8547335406760412,4.0,0.2,-2.3621321735319283,1.1553449775621059
59,1.8803818427630117,0.6787054493828371,0.6834304680931114,0.8227792517415599,,0.14,-2.3621321735319283,1.1553449775621059
60,-0.1840144280343993,1.2769388528085197,-0.303045979466752,-0.20917503719292138,,0.05,-2.3621321735319283,1.1553449775621059
61,0.9790257245275223,-0.43589783910501373,1.1766686918730431,1.3387563962088005,4.0,0.2,-2.3621321735319283,1.1553449775621059
62,3.2760300258373176,0.29457663244634613,0.19019224431317971,-0.20917503719292138,4.0,0.22,-2.3621321735319283,1.1553449775621059
63,0.9499497207134745,1.302127627689601,0.19019224431317971,1.8547335406760412,5.0,0.08,-2.3621321735319283,1.1553449775621059
64,0.09220760819905717,0.44570928173283436,0.19019224431317971,0.8227792517415599,4.0,0.08,-2.3621321735319283,1.1553449775621059
65,0.659189682572994,-0.3603315144617696,-0.7962842032466837,-0.725152181660162,,0.16,-2.3621321735319283,1.1553449775621059
66,2.578205934300165,0.29457663244634613,0.6834304680931114,0.3068021072743192,3.0,0.19,-2.3621321735319283,1.1553449775621059
67,1.8803818427630117,0.6787054493828371,0.6834304680931114,0.8227792517415599,,0.14,-2.3621321735319283,1.1553449775621059
68,-0.7655345043153601,-0.662596813034746,-0.7962842032466837,-0.725152181660162,2.0,0.1,-2.3621321735319283,1.1553449775621059
69,1.8803818427630117,0.6787054493828371,0.6834304680931114,0.8227792517415599,4.0,0.14,-2.3621321735319283,1.1553449775621059
70,-0.7655345043153601,-0.3603315144617696,-0.303045979466752,-0.725152181660162,2.0,0.07,-2.3621321735319283,1.1553449775621059
71,3.305106029651366,3.443173492581518,0.19019224431317971,0.3068021072743192,,0.09,-2.3621321735319283,1.1553449775621059
72,0.45565765587465745,-0.0832549907698745,-0.303045979466752,-0.20917503719292138,4.0,0.13,-2.3621321735319283,1.1553449775621059
73,-1.0999085481769126,-0.7129743627969088,-0.303045979466752,-0.725152181660162,2.0,0.07,-2.3621321735319283,0.832344089482344
74,-0.8818385195715522,-0.20919886517528136,-0.303045979466752,-0.725152181660162,2.0,0.06,-2.3621321735319283,0.832344089482344
75,-1.0562945424558405,-0.4862753888671765,-0.303045979466752,-0.20917503719292138,3.0,0.06,-2.3621321735319283,0.832344089482344
76,-1.0562945424558405,0.09306643339769512,-0.303045979466752,-0.725152181660162,1.0,0.04,-2.3621321735319283,0.832344089482344
77,-0.8818385195715522,0.09306643339769512,-0.303045979466752,-0.725152181660162,2.0,0.05,-2.3621321735319283,0.832344089482344
78,-0.1840144280343993,0.3449541822085089,0.6834304680931114,0.8227792517415599,4.0,0.07,-2.3621321735319283,0.832344089482344
79,-0.2421664356624954,0.6472194807814854,-0.303045979466752,-0.725152181660162,,0.06,-2.3621321735319283,0.832344089482344
80,-0.1840144280343993,0.42052050685175296,0.6834304680931114,0.8227792517415599,3.0,0.07,-2.3621321735319283,0.832344089482344
81,1.2697857626680027,-0.33514273958068824,-0.303045979466752,-0.20917503719292138,3.0,0.2,-2.3621321735319283,0.832344089482344
82,1.8803818427630117,0.6787054493828371,0.6834304680931114,0.8227792517415599,,0.14,-2.3621321735319283,0.832344089482344
83,0.1038380097246764,0.004905721313910312,0.19019224431317971,-0.20917503719292138,2.0,0.1,-2.3621321735319283,0.832344089482344
84,1.8803818427630117,1.0502398788787872,1.1766686918730431,1.3387563962088005,3.0,0.12,-2.3621321735319283,0.832344089482344
85,1.996685858019204,-0.18401009029419998,2.1631451394329066,0.3068021072743192,4.0,0.22,-2.3621321735319283,0.832344089482344
86,0.2492180287949166,0.16863275804093925,0.6834304680931114,0.3068021072743192,4.0,0.1,-2.3621321735319283,0.832344089482344
87,3.0143459915108854,0.4960868314949971,0.6834304680931114,0.8227792517415599,4.0,0.19,-2.3621321735319283,0.18634231332282
88,3.0143459915108854,0.5464643812571598,0.6834304680931114,0.8227792517415599,4.0,0.19,-2.3621321735319283,0.18634231332282
89,3.0143459915108854,0.5464643812571598,0.6834304680931114,0.8227792517415599,4.0,0.19,-2.3621321735319283,0.18634231332282
90,-0.4747744661748797,-0.7129743627969088,-0.303045979466752,-0.20917503719292138,,0.12,-2.3621321735319283,-0.13665857475694196
91,3.305106029651366,0.29457663244634613,1.1766686918730431,1.3387563962088005,4.0,0.22,-2.3621321735319283,-0.13665857475694196
92,-0.4747744661748797,0.24419908268418336,-0.7962842032466837,-0.725152181660162,2.0,0.06,-2.3621321735319283,-0.4596594628367039
93,-1.0562945424558405,-0.0832549907698745,-0.303045979466752,-0.725152181660162,4.0,0.05,-2.3621321735319283,-0.4596594628367039
94,1.8803818427630117,0.6787054493828371,0.6834304680931114,0.8227792517415599,,0.14,-2.3621321735319283,-0.4596594628367039
95,-1.4924345996665611,-0.8389182372023157,-0.303045979466752,-0.20917503719292138,2.0,0.04,-2.3621321735319283,-0.4596594628367039
96,1.2552477607609787,0.5464643812571598,0.6834304680931114,0.3068021072743192,5.0,0.12,-2.3621321735319283,-0.4596594628367039
97,0.9790257245275223,0.6787054493828371,2.1631451394329066,-0.725152181660162,6.0,0.1,-2.3621321735319283,-0.4596594628367039
98,0.688265686387042,0.29457663244634613,0.19019224431317971,0.8227792517415599,3.0,0.11,-2.3621321735319283,-0.4596594628367039
99,0.28120163299036927,-0.24698202749690343,0.19019224431317971,0.3068021072743192,3.0,0.13,-2.3621321735319283,-0.7826603509164659
100,1.8803818427630117,0.6787054493828371,0.6834304680931114,0.8227792517415599,4.0,0.14,-2.3621321735319283,-0.7826603509164659
101,3.0143459915108854,0.5464643812571598,1.1766686918730431,1.3387563962088005,,0.19,-2.3621321735319283,-0.7826603509164659
102,3.0143459915108854,0.5464643812571598,0.6834304680931114,0.8227792517415599,4.0,0.19,-2.3621321735319283,-0.7826603509164659
103,2.4328259152299245,-0.30995396469960684,1.1766686918730431,1.8547335406760412,5.0,0.27,-2.3621321735319283,-1.105661238996228
104,1.8803818427630117,-0.6122192632725834,-0.303045979466752,-0.20917503719292138,3.0,0.3,-2.3621321735319283,-1.105661238996228
105,-0.9399905271996484,-0.30995396469960684,-0.7962842032466837,-0.725152181660162,,0.06,-2.3621321735319283,-1.105661238996228
106,-0.038634408964159074,-0.41070906422393233,0.19019224431317971,0.3068021072743192,4.0,0.12,-2.3621321735319283,-1.105661238996228
107,1.3570137741101471,0.5716531561382412,0.19019224431317971,-0.725152181660162,2.0,0.12,-2.3621321735319283,-1.105661238996228
108,1.8803818427630117,0.42052050685175296,0.19019224431317971,0.3068021072743192,1.0,0.15,-2.3621321735319283,-1.4286621270759898
109,1.0371777321556184,0.29457663244634613,-0.303045979466752,0.3068021072743192,3.0,0.13,-2.3621321735319283,-1.4286621270759898
110,0.39750564824656154,0.29457663244634613,-0.303045979466752,0.3068021072743192,3.0,0.1,-2.3621321735319283,-1.7516630151557517
111,0.7464176940151378,-0.43589783910501373,-0.303045979466752,0.3068021072743192,5.0,0.18,-2.1953514943572285,1.4783458656418678
112,2.723585953370405,0.32530693780126535,0.19019224431317971,0.3068021072743192,3.0,0.2,-2.1953514943572285,1.1553449775621059
113,1.415165781738243,0.32530693780126535,0.19019224431317971,0.3068021072743192,3.0,0.14,-2.1953514943572285,1.1553449775621059
114,-0.038634408964159074,-0.8137294623212343,0.19019224431317971,-0.20917503719292138,4.0,0.18,-2.1953514943572285,1.1553449775621059
115,1.415165781738243,-0.13363254053203724,0.19019224431317971,-0.725152181660162,7.0,0.18,-2.1953514943572285,1.1553449775621059
116,-0.9399905271996484,-1.177959147101671,-0.7962842032466837,-0.725152181660162,,0.16,-2.1953514943572285,1.1553449775621059
117,2.4328259152299245,-0.41070906422393233,0.6834304680931114,0.3068021072743192,3.0,0.29,-2.1953514943572285,1.1553449775621059
118,-1.2743645710612008,-1.0404284362509666,-0.303045979466752,-0.20917503719292138,3.0,0.08,-2.1953514943572285,0.832344089482344
119,-1.1871365596190568,-0.18401009029419998,0.19019224431317971,0.3068021072743192,3.0,0.04,-2.1953514943572285,0.832344089482344
120,-1.2743645710612008,-0.587030488391502,-0.7962842032466837,-0.725152181660162,2.0,0.05,-2.1953514943572285,0.832344089482344
121,-1.2452885672471528,-0.46108661398609513,-0.303045979466752,-0.20917503719292138,3.0,0.05,-2.1953514943572285,0.832344089482344
122,0.019517598663937062,-0.8389182372023157,0.6834304680931114,0.3068021072743192,3.0,0.19,-2.1953514943572285,0.832344089482344
123,-1.2162125634331047,-0.5366529386293393,1.1766686918730431,0.3068021072743192,,0.05,-2.1953514943572285,0.832344089482344
124,-0.62015448524512,-0.7129743627969088,2.1631451394329066,-0.20917503719292138,5.0,0.11,-2.1953514943572285,0.832344089482344
125,-0.009558405150111136,0.7983521300679736,-0.7962842032466837,-0.725152181660162,5.0,0.07,-2.1953514943572285,0.832344089482344
126,-1.3790381847917739,-1.191561085537455,-0.7962842032466837,-0.725152181660162,2.0,0.09,-2.1953514943572285,0.832344089482344
127,-1.3790381847917739,-1.0908059860131294,-0.303045979466752,-0.725152181660162,,0.08,-2.1953514943572285,0.832344089482344
128,0.688265686387042,0.16863275804093925,-0.303045979466752,0.3068021072743192,2.0,0.12,-2.1953514943572285,0.5093432014025819
129,-1.0272185386417925,-0.5114641637482579,-0.7962842032466837,-0.725152181660162,8.0,0.06,-2.1953514943572285,0.5093432014025819
130,0.10674561010608113,-0.46108661398609513,2.1631451394329066,0.8227792517415599,6.0,0.14,-2.1953514943572285,0.5093432014025819
131,-0.4747744661748797,-0.20919886517528136,-0.303045979466752,-0.725152181660162,,0.08,-2.1953514943572285,0.5093432014025819
132,0.39750564824656154,0.823540904949055,0.19019224431317971,-0.725152181660162,3.0,0.08,-2.1953514943572285,0.5093432014025819
133,0.16489761773417727,-0.662596813034746,-0.303045979466752,-0.20917503719292138,2.0,0.17,-2.1953514943572285,0.18634231332282
134,2.142065877089444,0.9242960044733805,2.656383363212838,0.3068021072743192,3.0,0.13,-2.1953514943572285,0.18634231332282
135,0.25212562917632136,-0.9648621116077226,-0.303045979466752,-0.20917503719292138,4.0,0.25,-2.1953514943572285,0.18634231332282
136,-0.62015448524512,-1.267127410180699,-0.303045979466752,-0.20917503719292138,5.0,0.25,-2.1953514943572285,0.18634231332282
137,-0.8527625157575042,-1.229344247859077,-0.7962842032466837,-0.20917503719292138,5.0,0.19,-2.1953514943572285,0.18634231332282
138,-0.48931246808190365,-0.20919886517528136,-0.303045979466752,-0.725152181660162,2.0,0.08,-2.1953514943572285,0.18634231332282
139,-0.38754645473273563,-0.7633519125590715,-0.303045979466752,-0.20917503719292138,,0.14,-2.1953514943572285,0.18634231332282
140,-1.1725985577120326,-0.9144845618455598,0.6834304680931114,0.3068021072743192,2.0,0.08,-2.1953514943572285,0.18634231332282
141,-1.1435225538979845,-0.8641070120833971,0.6834304680931114,0.3068021072743192,3.0,0.08,-2.1953514943572285,0.18634231332282
142,1.7059258198787235,0.042688883635532374,0.19019224431317971,0.8227792517415599,,0.18,-2.1953514943572285,0.18634231332282
143,-1.1725985577120326,-0.20919886517528136,0.19019224431317971,-0.725152181660162,2.0,0.04,-2.1953514943572285,-0.13665857475694196
144,-0.62015448524512,-0.8137294623212343,0.19019224431317971,0.3068021072743192,3.0,0.12,-2.1953514943572285,-0.13665857475694196
145,1.415165781738243,0.042688883635532374,-0.7962842032466837,-0.725152181660162,6.0,0.16,-2.1953514943572285,-0.13665857475694196
146,0.8336457054572822,-0.7633519125590715,-0.303045979466752,-0.725152181660162,3.0,0.25,-2.1953514943572285,-0.13665857475694196
147,-0.62015448524512,-0.9396733367266412,0.19019224431317971,-0.725152181660162,2.0,0.15,-2.1953514943572285,-0.13665857475694196
148,-1.0562945424558405,-0.46108661398609513,-0.7962842032466837,-0.725152181660162,2.0,0.06,-2.1953514943572285,-0.13665857475694196
149,2.3455979037877803,-0.385520289342851,0.6834304680931114,0.8227792517415599,6.0,0.28,-2.1953514943572285,-0.13665857475694196
150,-0.0967864165922552,-0.5618417135104206,-0.303045979466752,-0.20917503719292138,3.0,0.14,-2.1953514943572285,-0.13665857475694196
151,0.9208737168994265,-0.33514273958068824,-0.303045979466752,0.3068021072743192,5.0,0.18,-2.1953514943572285,-0.13665857475694196
152,0.9208737168994265,-0.30995396469960684,-0.303045979466752,0.3068021072743192,5.0,0.18,-2.1953514943572285,-0.13665857475694196
153,-0.1840144280343993,-0.7381631376779902,0.19019224431317971,-0.20917503719292138,5.0,0.15,-2.1953514943572285,-0.4596594628367039
154,-0.9545285291066724,-0.8641070120833971,-0.303045979466752,-0.20917503719292138,,0.1,-2.1953514943572285,-0.4596594628367039
155,-0.9690665310136964,-1.0404284362509666,-0.303045979466752,-0.725152181660162,4.0,0.12,-2.1953514943572285,-0.4596594628367039
156,-0.3293944471046395,-0.6877855879158274,0.19019224431317971,-0.20917503719292138,3.0,0.13,-2.1953514943572285,-0.4596594628367039
157,-0.3293944471046395,-0.6877855879158274,0.19019224431317971,-0.20917503719292138,3.0,0.13,-2.1953514943572285,-0.4596594628367039
158,-0.6783064928732161,-1.115994760894211,-0.7962842032466837,-0.725152181660162,3.0,0.18,-2.1953514943572285,-0.4596594628367039
159,-0.9981425348277444,-1.2167498604185363,-0.7962842032466837,-0.20917503719292138,3.0,0.16,-2.1953514943572285,-0.4596594628367039
160,0.688265686387042,-0.20919886517528136,-0.303045979466752,0.3068021072743192,2.0,0.15,-2.1953514943572285,-0.4596594628367039
161,0.688265686387042,-0.20919886517528136,-0.303045979466752,0.3068021072743192,2.0,0.15,-2.1953514943572285,-0.7826603509164659
162,0.16489761773417727,-0.7633519125590715,0.19019224431317971,0.8227792517415599,4.0,0.19,-2.1953514943572285,-0.7826603509164659
163,-0.35847045091868746,0.32530693780126535,0.19019224431317971,0.3068021072743192,4.0,0.07,-2.1953514943572285,-0.7826603509164659
164,0.659189682572994,3.065341869365297,-0.303045979466752,0.3068021072743192,4.0,0.05,-2.1953514943572285,-0.7826603509164659
165,-0.3701008524443067,-0.18401009029419998,-0.303045979466752,-0.20917503719292138,4.0,0.09,-2.1953514943572285,-0.7826603509164659
166,-0.4747744661748797,-0.13363254053203724,-0.303045979466752,-0.20917503719292138,2.0,0.08,-2.1953514943572285,-1.105661238996228
167,-0.6027088829566912,-0.662596813034746,-0.303045979466752,-0.20917503719292138,,0.11,-2.1953514943572285,-1.105661238996228
168,0.25212562917632136,-0.8389182372023157,0.19019224431317971,0.3068021072743192,4.0,0.21,-2.1953514943572285,-1.105661238996228
169,-1.1435225538979845,-0.9648621116077226,-0.7962842032466837,-0.20917503719292138,2.0,0.09,-2.1953514943572285,-1.105661238996228
170,3.2760300258373176,6.59177035271669,3.6428598107727015,3.9186421185450038,,0.05,-2.1953514943572285,-1.105661238996228
171,-0.7946105081294081,-1.267127410180699,-0.303045979466752,-0.20917503719292138,3.0,0.22,-2.1953514943572285,-1.105661238996228
172,-0.3293944471046395,-1.0908059860131294,-0.303045979466752,0.3068021072743192,4.0,0.22,-2.1953514943572285,-1.105661238996228
173,-0.7655345043153601,-0.5114641637482579,0.6834304680931114,0.8227792517415599,3.0,0.08,-2.1953514943572285,-1.105661238996228
174,1.415165781738243,0.7983521300679736,0.19019224431317971,0.3068021072743192,4.0,0.12,-2.1953514943572285,-1.105661238996228
175,0.25212562917632136,-0.8338804822260993,0.19019224431317971,0.3068021072743192,,0.21,-2.1953514943572285,-1.105661238996228
176,-0.62015448524512,-0.9396733367266412,-0.7962842032466837,-0.725152181660162,2.0,0.15,-2.1953514943572285,-1.105661238996228
177,-0.30031844329059154,0.32530693780126535,-0.7962842032466837,0.3068021072743192,3.0,0.07,-2.1953514943572285,-1.4286621270759898
178,0.25212562917632136,-0.662596813034746,0.19019224431317971,-0.20917503719292138,,0.18,-2.1953514943572285,-1.4286621270759898
179,0.9790257245275223,-0.0832549907698745,0.19019224431317971,0.8227792517415599,5.0,0.15,-2.1953514943572285,-1.4286621270759898
180,0.6010376749448977,-0.0832549907698745,0.19019224431317971,0.3068021072743192,,0.13,-2.1953514943572285,-1.4286621270759898
181,0.4847336596887059,-0.33514273958068824,0.19019224431317971,0.8227792517415599,5.0,0.15,-2.1953514943572285,-1.4286621270759898
182,0.9790257245275223,-0.587030488391502,0.19019224431317971,-0.20917503719292138,4.0,0.22,-2.1953514943572285,-1.4286621270759898
183,2.142065877089444,-0.6374080381536648,-0.303045979466752,-0.20917503719292138,3.0,0.33,-2.1953514943572285,-1.4286621270759898
184,0.688265686387042,-0.20919886517528136,-1.2895224270266155,-0.725152181660162,4.0,0.15,-2.1953514943572285,-1.7516630151557517
185,3.0143459915108854,0.4960868314949971,0.19019224431317971,0.8227792517415599,3.0,0.19,-2.1953514943572285,-1.7516630151557517
186,1.7931538313208677,0.16863275804093925,0.6834304680931114,1.3387563962088005,4.0,0.17,-2.028570815182529,1.8013467537216297
187,-0.5183884718959518,-0.5366529386293393,-0.303045979466752,-0.20917503719292138,4.0,0.1,-2.028570815182529,1.4783458656418678
188,-0.62015448524512,-0.8641070120833971,-0.303045979466752,-0.20917503719292138,4.0,0.13,-2.028570815182529,1.4783458656418678
189,-0.9690665310136964,-0.1588213154131186,-0.7962842032466837,-0.725152181660162,2.0,0.05,-2.028570815182529,1.4783458656418678
190,-0.9690665310136964,-0.662596813034746,-0.303045979466752,-1.2411293261274026,,0.08,-2.028570815182529,1.4783458656418678
191,-0.21309043184844723,-1.0152396613698853,-0.303045979466752,0.8227792517415599,4.0,0.21,-2.028570815182529,1.4783458656418678
192,0.25212562917632136,-0.9144845618455598,0.19019224431317971,-0.20917503719292138,5.0,0.23,-2.028570815182529,1.4783458656418678
193,2.4328259152299245,0.11825520827877649,0.19019224431317971,-0.20917503719292138,,0.21,-2.028570815182529,1.4783458656418678
194,-0.9399905271996484,-1.115994760894211,-0.303045979466752,-0.20917503719292138,4.0,0.14,-2.028570815182529,1.4783458656418678
195,-0.9399905271996484,0.09306643339769512,-0.303045979466752,-0.20917503719292138,4.0,0.05,-2.028570815182529,1.4783458656418678
196,-0.038634408964159074,-0.662596813034746,-0.303045979466752,-0.20917503719292138,,0.15,-2.028570815182529,0.18634231332282
197,-0.4747744661748797,-1.191561085537455,-0.303045979466752,-0.20917503719292138,5.0,0.24,-2.028570815182529,0.18634231332282
198,-0.7655345043153601,-0.8389182372023157,0.19019224431317971,-0.20917503719292138,3.0,0.11,-2.028570815182529,0.18634231332282
199,-0.09969401697365995,-0.9396733367266412,2.656383363212838,0.8227792517415599,3.0,0.2,-2.028570815182529,-0.13665857475694196
200,-1.347054580596321,-1.594581483634757,-1.2895224270266155,-0.725152181660162,2.0,0.4,-2.028570815182529,-0.13665857475694196
201,0.4265816520606095,0.7479745803058109,1.1766686918730431,-0.20917503719292138,5.0,0.08,-2.028570815182529,-0.13665857475694196
202,-0.7946105081294081,-1.115994760894211,-0.303045979466752,-0.20917503719292138,3.0,0.16,-2.028570815182529,-0.13665857475694196
203,-1.2452885672471528,-0.20919886517528136,-0.7962842032466837,-0.725152181660162,,0.04,-2.028570815182529,-0.13665857475694196
204,-0.30031844329059154,-0.8137294623212343,0.19019224431317971,0.3068021072743192,5.0,0.16,-2.028570815182529,-0.13665857475694196
205,-1.0126805367347684,-0.9648621116077226,-0.303045979466752,-0.725152181660162,,0.1,-2.028570815182529,-0.4596594628367039
206,-1.2016745615260807,-1.3678825097050245,-0.7962842032466837,-0.20917503719292138,3.0,0.18,-2.028570815182529,-1.105661238996228
207,-0.8236865119434562,-0.1588213154131186,-0.7962842032466837,-0.725152181660162,5.0,0.06,-2.028570815182529,-1.105661238996228
208,-0.8091485100364322,-0.1588213154131186,-0.7962842032466837,-0.725152181660162,3.0,0.06,-2.028570815182529,-1.105661238996228
209,0.9790257245275223,-0.5114641637482579,0.19019224431317971,0.3068021072743192,3.0,0.21,-2.028570815182529,-1.105661238996228
210,-0.4747744661748797,-0.9648621116077226,-0.303045979466752,-0.20917503719292138,5.0,0.17,-2.028570815182529,-1.105661238996228
211,-0.8673005176645283,-0.587030488391502,-0.7962842032466837,-1.2411293261274026,,0.08,-2.028570815182529,-1.105661238996228
212,-1.5505866072946572,-1.4434488343482688,-0.7962842032466837,-1.2411293261274026,,0.12,-2.028570815182529,-1.105661238996228
